,CLOSE,HIGH,LOW,VOLUME,AMT,PCT_CHG,SWING,OI,ANAL_BASIS,BASISANNUALYIELD,ANAL_BASISPERCENT2,FTDATE,LASTTRADE_DATE,CONTRACTMULTIPLIER,TRADE_HISCODE
2018-01-02,3927.0,3940.0,3842.0,570750.0,22224285360.0,1.7094017094017033,2.548101924076963,635234.0,323.0,20.652173913043477,7.6,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-03,3864.0,3934.0,3861.0,500302.0,19508132100.0,-0.7449267916773694,1.8589253883371528,632164.0,386.0,24.951519069166125,9.08235294117647,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-04,3877.0,3897.0,3845.0,568448.0,21990867900.0,-0.5642472428827872,1.3457556935817805,648052.0,353.0,23.180982400840556,8.3451536643026,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-05,3842.0,3878.0,3791.0,869870.0,33335603120.0,-0.6721820062047579,2.244003095176683,711304.0,388.0,25.765665258851968,9.1725768321513,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-08,3864.0,3865.0,3770.0,769662.0,29325674360.000004,0.8350730688935215,2.472670484122853,714236.0,336.0,22.727272727272727,8.0,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-09,3862.0,3894.0,3852.0,595800.0,23056554160.000004,1.364829396325451,1.0869565217391304,681804.0,338.0,23.125342090859334,8.047619047619047,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-10,3880.0,3906.0,3830.0,696268.0,26956322840.0,0.2843111915223462,1.9678922837907822,679090.0,310.0,21.507465171782204,7.398568019093078,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-11,3874.0,3908.0,3857.0,516546.0,20067991420.0,0.07749935417205034,1.3144329896907216,655534.0,316.0,22.18166502878001,7.541766109785203,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-12,3831.0,3886.0,3814.0,506008.0,19455200080.0,-1.3899613899613916,1.858544140423335,668280.0,329.0,23.537660256410252,7.908653846153846,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-15,3837.0,3848.0,3791.0,429202.0,16420491560.0,-0.18210197710718523,1.4878621769772904,660654.0,263.0,19.321187187775493,6.414634146341464,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-16,3822.0,3879.0,3820.0,592030.0,22780005820.0,-0.07843137254901489,1.5376596299192076,662994.0,278.0,20.672218917311124,6.7804878048780495,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-17,3843.0,3865.0,3812.0,629880.0,24190421000.0,-0.10397712503249501,1.3867085295656725,662154.0,227.0,17.21418388085055,5.577395577395578,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-18,3861.0,3873.0,3829.0,537790.0,20720071120.0,0.5468749999999911,1.1449388498568827,680280.0,199.0,15.317118226600988,4.901477832512315,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-19,3923.0,3928.0,3818.0,932068.0,35971355520.0,1.8431983385254425,2.849002849002849,691054.0,137.0,10.678431128016461,3.374384236453202,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-22,3898.0,3945.0,3883.0,610550.0,23865103500.0,1.0106245141228376,1.5804231455518736,709654.0,182.0,14.297385620915035,4.46078431372549,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-23,3903.0,3920.0,3871.0,644968.0,25139220380.0,-0.12794268167860556,1.2570548999486917,685074.0,177.0,14.085179526355999,4.338235294117647,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-24,3939.0,3943.0,3883.0,509920.0,19973866880.0,1.0777521170130866,1.5372790161414296,711894.0,181.0,14.451328564128769,4.393203883495145,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-25,3973.0,4009.0,3920.0,702804.0,27845920080.0,1.4296655603778463,2.2594567149022597,698556.0,147.0,11.893203883495145,3.5679611650485437,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-26,3962.0,3987.0,3936.0,447618.0,17740571800.0,0.0,1.2836647369745784,675822.0,158.0,12.955917082130677,3.8349514563106797,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-29,3964.0,3977.0,3940.0,311510.0,12338779220.0,0.025233409033553755,0.933871781928319,674618.0,146.0,12.165450121654501,3.5523114355231145,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-30,3939.0,3970.0,3913.0,432572.0,17038435840.0,-0.5303030303030254,1.437941473259334,642366.0,151.0,12.819206737299647,3.6919315403422983,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-01-31,3934.0,3994.0,3908.0,424890.0,16706713840.0,-0.1015744032503818,2.1832952526021834,620176.0,156.0,13.43021453906815,3.8141809290953543,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-01,3972.0,4000.0,3935.0,660720.0,26233252360.0,1.0172939979654183,1.652262328418912,653874.0,98.0,8.5995085995086,2.407862407862408,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-02,4033.0,4041.0,3956.0,836666.0,33569487580.0,1.58690176322418,2.1399798590130916,752600.0,37.0,3.293807641633728,0.9090909090909091,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-05,4028.0,4045.0,3992.0,546466.0,21962562300.0,0.3988035892322994,1.31415819489214,719200.0,42.0,3.7939008527243816,1.0319410319410318,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-06,4010.0,4050.0,3994.0,537924.0,21618334000.0,-0.2239363025628216,1.3902681231380336,668316.0,60.0,5.500751769408486,1.4742014742014742,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-07,4012.0,4027.0,3982.0,431298.0,17284878820.0,-0.149328023892481,1.1221945137157108,643280.0,58.0,5.397959943414488,1.425061425061425,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-08,4027.0,4040.0,4000.0,461064.0,18535823860.0,0.4991265285750002,0.9970089730807578,656842.0,43.0,4.063504063504063,1.0565110565110565,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-09,3958.0,4042.0,3949.0,609574.0,24357165120.0,-1.5422885572139333,2.3094114725602184,621172.0,112.0,10.74938574938575,2.751842751842752,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-12,3973.0,3985.0,3945.0,322006.0,12766541040.0,-0.5506883604505686,1.010611419909045,594878.0,97.0,9.457509457509458,2.383292383292383,2024-01-16,2025-01-15,10.0,HC1805.SHF
2018-02-13,3985.0,4008.0,3958.0,295748.0,11786423940.0,0.5297679112008069,1.2584948401711553,566246.0,85.0,8.421177776016485,2.0884520884520885,2024-01-16,2025-01-15,10.0,HC1805.SHF
